"","X","name","full_team","team","year","games_in_season","num_games_missing","num_games_injured","injury_types","earliest_injury","latest_injury","position_id","NFL_draft_year","NFL_draft_round","NFL_draft_rank","height_inches","weight_pounds","birthdate","forty_yd","three_cone","bench","broad_jump","combine_height","combine_weight","shuttle","vertical","game_starter","head","shoulder","upper_torso","lower_torso","arm","hand","leg","foot"
"12157",137352,"Willie Snead","New Orleans Saints","nor",2017,18,2,3,"hamstring",4,6,"WR",NA,NA,NA,71,200,"1992-10-17",4.62,7.19,11,113,71,195,4.39,33.5,0,0,0,0,0,0,0,1,0
"12158",137354,"Zach Strief","New Orleans Saints","nor",2017,18,16,17,"knee",2,18,"OL",2006,7,210,79,320,"1983-09-22",5.38,8.01,19,94,80,330,4.83,21,1,0,0,0,0,0,0,1,0
"12159",137358,"Nathan Stupar","New Orleans Saints","nor",2017,18,13,13,"knee",6,18,"OL",2012,7,230,74,240,"1988-03-14",4.65,6.84,21,116,74,241,4.28,31,0,0,0,0,0,0,0,1,0
"12160",137359,"Damian Swann","New Orleans Saints","nor",2017,18,18,18,"conditioning",1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"12161",137371,"Kenny Vaccaro","New Orleans Saints","nor",2017,18,6,6,"groin wrist",9,18,"DEF",2013,1,15,72,214,"1991-02-15",4.63,6.78,15,121,72,214,4.06,38,1,0,0,0,0,0,1,1,0
"12162",137372,"Martin Wallace","New Orleans Saints","nor",2017,18,18,18,"undisclosed",1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"12163",137388,"Larry Warford","New Orleans Saints","nor",2017,18,2,3,"abdomen",7,9,"OL",2013,3,65,75,317,"1991-06-18",5.58,7.78,28,96,75,332,5.1,22.5,1,0,0,1,0,0,0,0,0
"12164",137405,"Marcus Williams","New Orleans Saints","nor",2017,18,1,2,"groin",12,13,"DEF",2017,2,42,73,195,"1996-09-08",4.56,6.85,14,129,73,202,4.2,43.5,1,0,0,0,0,0,0,1,0
"12165",137423,"P.J. Williams","New Orleans Saints","nor",2017,18,0,1,"shoulder",12,12,"DEF",2015,3,78,72,196,"1993-06-01",4.57,7.08,12,132,72,194,4.28,40,0,0,1,0,0,0,0,0,0
"12166",137424,"Jordan Williams-Lambert","New Orleans Saints","nor",2017,18,18,18,"undisclosed",1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"12167",137435,"Eli Apple","New York Giants","nyg",2017,16,2,2,"hip",12,13,"DEF",2016,1,10,73,199,"1995-08-09",4.4,NA,13,NA,73,199,NA,NA,0,0,0,0,1,0,0,0,0
"12168",137436,"Josh Banks","New York Giants","nyg",2017,16,16,16,"shoulder",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0
"12169",137437,"Odell Beckham","New York Giants","nyg",2017,16,12,13,"ankle",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1
"12170",137452,"Nat Berhe","New York Giants","nyg",2017,16,1,2,"hamstring",14,15,"DEF",2014,5,152,71,195,"1991-07-06",4.71,7.08,15,117,70,193,4.22,35.5,0,0,0,0,0,0,0,1,0
"12171",137453,"Corbin Bryant","New York Giants","nyg",2017,16,16,16,"elbow",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
"12172",137457,"Nordly Capi","New York Giants","nyg",2017,16,5,5,"hamstring",8,12,"DEF",NA,NA,NA,75,249,"1992-07-11",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0
"12173",137465,"Jonathan Casillas","New York Giants","nyg",2017,16,8,11,"ankle neck",4,16,"DEF",NA,NA,NA,72,225,"1987-06-03",4.5,0,24,0,73,228,0,0,1,1,0,0,0,0,0,0,1
"12174",137480,"Landon Collins","New York Giants","nyg",2017,16,1,4,"ankle forearm",6,16,"DEF",2015,2,33,72,218,"1994-01-10",4.53,7.38,NA,120,72,228,4.33,35,1,1,0,0,0,1,0,0,1
"12175",137495,"Orleans Darkwa","New York Giants","nyg",2017,16,1,2,"back illness",4,13,"RB",NA,NA,NA,72,210,"1992-02-28",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0
"12176",137511,"Zak DeOssie","New York Giants","nyg",2017,16,0,1,"trapezius",11,11,"DEF",2007,4,116,77,250,"1984-05-24",4.58,6.89,26,122,77,250,4.22,34.5,0,0,0,1,0,0,0,0,0
"12177",137515,"Donte Deayon","New York Giants","nyg",2017,16,7,7,"ankle forearm",8,16,"DEF",NA,NA,NA,69,159,"1994-01-28",NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,1
"12178",137520,"Brandon Dixon","New York Giants","nyg",2017,16,0,1,"heel",14,14,"DEF",2014,6,195,71,203,"1990-04-26",4.41,7.15,17,117,71,203,4.27,32.5,1,0,0,0,0,0,0,0,1
"12179",137521,"Shaun Draughn","New York Giants","nyg",2017,16,16,16,"ankle",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1
"12180",137536,"Evan Engram","New York Giants","nyg",2017,16,1,1,"rib",16,16,"TE",2017,1,23,75,240,"1994-09-02",4.42,6.92,19,125,75,234,4.23,36,1,0,0,1,0,0,0,0,0
"12181",137551,"Ereck Flowers","New York Giants","nyg",2017,16,1,1,"groin",16,16,"OL",2015,1,9,78,330,"1994-04-25",5.31,NA,37,NA,78,329,NA,NA,1,0,0,0,0,0,0,1,0
"12182",137560,"D.J. Fluker","New York Giants","nyg",2017,16,6,7,"shin toe",2,16,"OL",2013,1,11,77,342,"1991-03-13",5.31,NA,21,NA,77,339,NA,NA,1,0,0,0,0,0,0,1,1
"12183",137561,"Adam Gettis","New York Giants","nyg",2017,16,16,16,"foot",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1
"12184",137568,"B.J. Goodson","New York Giants","nyg",2017,16,9,9,"shin ankle",2,16,"OL",2016,4,109,73,241,"1993-05-29",4.69,7.05,30,118,73,242,4.51,34.5,1,0,0,0,0,0,0,1,1
"12185",137578,"Curtis Grant","New York Giants","nyg",2017,16,5,5,"knee",12,16,"DEF",NA,NA,NA,74,240,"1992-12-28",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0
"12186",137583,"Dwayne Harris","New York Giants","nyg",2017,16,11,11,"foot",6,16,"WR",2011,6,176,70,215,"1987-09-16",4.53,6.77,10,111,70,203,4.21,34,0,0,0,0,0,0,0,0,1
"12187",137585,"Nigel Harris","New York Giants","nyg",2017,16,7,7,"ribs",9,15,"OL",NA,NA,NA,74,225,"1994-12-07",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0
"12188",137601,"Damon Harrison","New York Giants","nyg",2017,16,0,3,"ankle elbow",10,12,"DEF",NA,NA,NA,75,350,"1988-11-29",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,1
"12189",137611,"Bobby Hart","New York Giants","nyg",2017,16,2,2,"ankle",3,16,"OL",2015,7,226,77,310,"1994-08-21",5.61,NA,NA,NA,77,329,NA,NA,1,0,0,0,0,0,0,0,1
"12190",137612,"Mark Herzlich","New York Giants","nyg",2017,16,16,16,"stinger",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0
"12191",137613,"Duke Ihenacho","New York Giants","nyg",2017,16,16,16,"knee",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0
"12192",137622,"Janoris Jenkins","New York Giants","nyg",2017,16,5,6,"ankle",3,16,"DEF",2012,2,39,70,190,"1988-10-29",4.41,6.95,NA,121,70,193,4.13,33.5,1,0,0,0,0,0,0,0,1
"12193",137638,"John Jerry","New York Giants","nyg",2017,16,0,1,"hamstring",5,5,"OL",2010,3,73,77,340,"1986-06-14",5.15,7.93,NA,101,77,328,4.69,27.5,1,0,0,0,0,0,0,1,0
"12194",137639,"Keeon Johnson","New York Giants","nyg",2017,16,16,16,"foot",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1
"12195",137655,"Brett Jones","New York Giants","nyg",2017,16,0,1,"hip",4,4,"OL",NA,NA,NA,74,315,"1991-07-29",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0
"12196",137670,"Devon Kennard","New York Giants","nyg",2017,16,1,2,"quadricep",9,10,"OL",2014,5,174,75,256,"1991-06-24",4.7,7.25,23,113,75,249,4.32,30,1,0,0,0,0,0,0,1,0
"12197",137678,"Tavarres King","New York Giants","nyg",2017,16,2,2,"concussion",15,16,"WR",2013,5,161,73,192,"1990-07-14",4.47,6.91,11,123,72,189,4.33,36.5,0,1,0,0,0,0,0,0,0
"12198",137693,"Roger Lewis","New York Giants","nyg",2017,16,0,1,"ankle",14,14,"WR",NA,NA,NA,72,203,"1993-11-27",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1
"12199",137698,"Brandon Marshall","New York Giants","nyg",2017,16,11,11,"ankle",6,16,"WR",2006,4,119,77,232,"1984-03-23",4.52,0,0,120,76,229,0,37,1,0,0,0,0,0,0,0,1
"12200",137709,"Avery Moss","New York Giants","nyg",2017,16,0,1,"shoulder",5,5,"DEF",2017,5,167,75,271,"1994-09-16",4.79,7.25,14,114,75,264,4.43,32.5,0,0,1,0,0,0,0,0,0
"12201",137723,"Calvin Munson","New York Giants","nyg",2017,16,2,3,"quadricep",7,11,"OL",NA,NA,NA,72,243,"1994-12-27",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0
"12202",137724,"Kevin Norwood","New York Giants","nyg",2017,16,16,16,"hip",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0
"12203",137730,"Romeo Okwara","New York Giants","nyg",2017,16,10,10,"knee",6,15,"DEF",NA,NA,NA,76,255,"1995-06-17",4.9,7.38,23,120,77,265,4.53,33,0,0,0,0,0,0,0,1,0
"12204",137741,"Paul Perkins","New York Giants","nyg",2017,16,3,3,"ribs",5,7,"RB",2016,5,149,71,213,"1994-11-16",4.54,NA,19,124,70,208,NA,32,0,0,0,1,0,0,0,0,0
"12205",137757,"Jason Pierre-Paul","New York Giants","nyg",2017,16,0,4,"shoulder finger",5,16,"DEF",2010,1,15,77,275,"1989-01-01",4.71,7.18,19,115,77,270,4.67,30.5,1,0,1,0,0,0,1,0,0
"12206",137758,"Darius Powe","New York Giants","nyg",2017,16,15,15,"hamstring  foot",1,16,"WR",NA,NA,NA,75,220,"1994-03-15",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1
"12207",137766,"Justin Pugh","New York Giants","nyg",2017,16,8,8,"back",8,16,"OL",2013,1,19,77,311,"1990-08-15",5.12,7.45,NA,103,76,307,4.63,28.5,1,0,0,1,0,0,0,0,0
"12208",137770,"Weston Richburg","New York Giants","nyg",2017,16,12,12,"concussion",5,16,"OL",2014,2,43,76,290,"1991-07-09",5.1,7.93,25,106,75,298,4.63,25.5,1,1,0,0,0,0,0,0,0
"12209",137776,"Keenan Robinson","New York Giants","nyg",2017,16,10,10,"concussion  quadricep",1,16,"OL",2012,4,119,75,245,"1989-07-07",4.72,0,27,120,75,242,0,35.5,1,1,0,0,0,0,0,1,0
"12210",137783,"Travis Rudolph","New York Giants","nyg",2017,16,2,2,"hamstring",13,14,"WR",NA,NA,NA,72,187,"1995-09-15",4.65,6.93,12,114,72,189,4.46,31.5,1,0,0,0,0,0,0,1,0
"12211",137784,"Evan Schwan","New York Giants","nyg",2017,16,16,16,"foot",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1
"12212",137795,"Sterling Shepard","New York Giants","nyg",2017,16,4,5,"ankle illness hamstring neck",6,16,"WR",2016,2,40,70,201,"1993-02-10",4.48,7,20,123,70,194,4.35,41,1,1,0,0,0,0,0,1,1
"12213",137802,"Kelvin Sheppard","New York Giants","nyg",2017,16,1,2,"groin",10,11,"DEF",2011,3,68,74,249,"1988-01-02",4.7,0,22,110,74,250,4.28,33.5,1,0,0,0,0,0,0,1,0
"12214",137805,"Deontae Skinner","New York Giants","nyg",2017,16,5,5,"hamstring",12,16,"DEF",NA,NA,NA,74,250,"1990-12-18",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0
"12215",137807,"J.T. Thomas","New York Giants","nyg",2017,16,14,14,"groin",3,16,"DEF",2011,6,195,73,241,"1988-08-15",4.65,7.23,23,114,73,241,4.28,30.5,0,0,0,0,0,0,0,1,0
"12216",137808,"Mykkele Thompson","New York Giants","nyg",2017,16,16,16,"quadricep",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0
"12217",137809,"Andrew Turzilli","New York Giants","nyg",2017,16,16,16,"hamstring",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0
"12218",137821,"Olivier Vernon","New York Giants","nyg",2017,16,4,7,"ankle shoulder",4,11,"DEF",2012,3,72,74,262,"1990-10-07",4.73,7.39,31,122,74,261,4.5,34.5,1,0,1,0,0,0,0,0,1
"12219",137832,"Chad Wheeler","New York Giants","nyg",2017,16,1,1,"concussion",13,13,"OL",NA,NA,NA,79,312,"1994-01-19",5.48,NA,15,105,79,306,5.01,20.5,1,1,0,0,0,0,0,0,0
"12220",137833,"Ishaq Williams","New York Giants","nyg",2017,16,16,16,"knee",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0
"12221",137848,"Kerry Wynn","New York Giants","nyg",2017,16,1,2,"knee",8,9,"DEF",NA,NA,NA,77,261,"1991-02-12",4.97,NA,31,113,77,266,NA,34,0,0,0,0,0,0,0,1,0
"12222",137863,"Terrence Brooks","New York Jets","nyj",2017,16,1,1,"hamstring",9,9,"DEF",2014,3,79,71,205,"1992-03-02",4.42,7.35,10,119,71,198,NA,38,0,0,0,0,0,0,0,1,0
"12223",137864,"Brandin Bryant","New York Jets","nyj",2017,16,16,16,"undisclosed",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"12224",137878,"Juston Burris","New York Jets","nyj",2017,16,2,2,"foot concussion",5,12,"DEF",2016,4,118,72,210,"1993-08-04",4.53,7.1,19,122,72,212,4.4,36.5,0,1,0,0,0,0,0,0,1
"12225",137892,"Bruce Carter","New York Jets","nyj",2017,16,2,2,"ankle groin",2,13,"DEF",2011,2,40,74,240,"1988-02-19",4.57,0,25,0,73,241,0,0,0,0,0,0,0,0,0,1,1
"12226",137907,"Morris Claiborne","New York Jets","nyj",2017,16,1,2,"foot",9,10,"DEF",2012,1,6,71,192,"1990-02-07",4.5,7.01,NA,118,71,188,4.12,34.5,1,0,0,0,0,0,0,0,1
"12227",137908,"Jeremy Clark","New York Jets","nyj",2017,16,15,15,"knee",1,15,"DEF",2017,6,197,75,220,"1994-06-29",NA,NA,20,NA,75,220,NA,NA,0,0,0,0,0,0,0,1,0
"12228",137910,"Xavier Coleman","New York Jets","nyj",2017,16,9,9,"shoulder",8,16,"DEF",NA,NA,NA,71,190,"1995-01-13",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0
"12229",137918,"Xavier Cooper","New York Jets","nyj",2017,16,0,1,"knee",12,12,"DEF",2015,3,96,76,300,"1991-11-30",4.86,7.23,29,110,75,293,4.37,29,0,0,0,0,0,0,0,1,0
"12230",137922,"Dylan Donahue","New York Jets","nyj",2017,16,12,12,"elbow",5,16,"DEF",2017,5,181,74,248,"1992-08-20",4.75,7.02,26,116,75,248,4.46,29.5,0,0,0,0,0,1,0,0,0
"12231",137937,"Kony Ealy","New York Jets","nyj",2017,16,1,2,"shoulder knee",5,16,"DEF",2014,2,60,76,275,"1991-12-21",4.92,6.83,22,114,76,273,4.45,31,0,0,1,0,0,0,0,1,0
"12232",137938,"Quincy Enunwa","New York Jets","nyj",2017,16,16,16,"neck",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0
"12233",137939,"Brisly Estime","New York Jets","nyj",2017,16,16,16,"achilles",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1
"12234",137951,"Matt Forte","New York Jets","nyj",2017,16,4,9,"knee",4,16,"RB",2008,2,44,73,221,"1985-12-10",4.44,6.84,23,118,73,217,4.23,33,0,0,0,0,0,0,0,1,0
"12235",137952,"Chris Gragg","New York Jets","nyj",2017,16,16,16,"knee",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0
"12236",137960,"Jonotthan Harrison","New York Jets","nyj",2017,16,2,2,"concussion hand",2,10,"OL",NA,NA,NA,76,300,"1991-08-25",5.15,7.97,27,113,75,304,4.86,27,0,1,0,0,0,0,1,0,0
"12237",137961,"Anthony Johnson","New York Jets","nyj",2017,16,14,14,"stinger",1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0
"12238",137976,"Wesley Johnson","New York Jets","nyj",2017,16,1,1,"hip",15,15,"OL",2014,5,173,77,309,"1991-01-09",5.11,7.4,26,111,77,297,4.64,29,1,0,0,0,1,0,0,0,0
"12239",137977,"Akeem Judd","New York Jets","nyj",2017,16,1,1,"ankle",16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1
"12240",137978,"Bryson Keeton","New York Jets","nyj",2017,16,16,16,"knee",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0
"12241",137979,"Jordan Leggett","New York Jets","nyj",2017,16,13,13,"knee",2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0
"12242",137980,"Corey Lemonier","New York Jets","nyj",2017,16,16,16,"foot",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1
"12243",137994,"Josh Martin","New York Jets","nyj",2017,16,2,2,"ankle",4,5,"DEF",NA,NA,NA,75,245,"1991-11-07",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1
"12244",137995,"Lorenzo Mauldin","New York Jets","nyj",2017,16,16,16,"back",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0
"12245",138008,"Josh McCown","New York Jets","nyj",2017,16,3,3,"hand",14,16,"QB",2002,3,81,76,218,"1979-07-04",4.59,6.85,NA,120,76,221,3.9,38.5,1,0,0,0,0,0,1,0,0
"12246",138024,"Elijah McGuire","New York Jets","nyj",2017,16,0,1,"illness",15,15,"RB",2017,6,188,70,214,"1994-06-01",4.53,7.26,15,120,70,214,4.56,36,0,0,0,0,0,0,0,0,0
"12247",138025,"Doug Middleton","New York Jets","nyj",2017,16,16,16,"pectoral",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0
"12248",138038,"Rontez Miles","New York Jets","nyj",2017,16,3,3,"eye",1,3,"DEF",NA,NA,NA,72,203,"1988-11-25",4.62,6.97,NA,123,72,203,4.27,36.5,0,1,0,0,0,0,0,0,0
"12249",138039,"Brian Parker","New York Jets","nyj",2017,16,16,16,"undisclosed",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"12250",138040,"Quinton Patton","New York Jets","nyj",2017,16,16,16,"foot",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1
"12251",138043,"Charone Peake","New York Jets","nyj",2017,16,13,13,"ankle",4,16,"WR",2016,7,241,74,209,"1992-10-16",4.45,6.96,12,122,74,209,4.46,35.5,0,0,0,0,0,0,0,0,1
"12252",138058,"Bilal Powell","New York Jets","nyj",2017,16,1,1,"calf",6,6,"RB",2011,4,126,70,204,"1988-10-27",4.51,NA,18,NA,70,207,NA,NA,1,0,0,0,0,0,0,1,0
"12253",138073,"Darryl Roberts","New York Jets","nyj",2017,16,1,1,"hamstring",5,5,"DEF",2015,7,247,72,190,"1990-11-26",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0
"12254",138074,"Edmond Robinson","New York Jets","nyj",2017,16,15,15,"groin",2,16,"OL",2015,7,232,75,245,"1992-02-23",4.61,7.49,20,121,75,245,4.38,37,0,0,0,0,0,0,0,1,0
"12255",138087,"Austin Seferian-Jenkins","New York Jets","nyj",2017,16,1,1,"ribs",16,16,"TE",2014,2,38,77,262,"1992-09-29",4.75,0,20,0,77,262,0,0,0,0,0,1,0,0,0,0,0
"12256",138099,"Brandon Shell","New York Jets","nyj",2017,16,4,4,"shoulder neck concussion",4,16,"OL",2016,5,158,77,324,"1992-02-06",5.22,NA,22,112,77,324,NA,30.5,1,2,1,0,0,0,0,0,0
"12257",138114,"Buster Skrine","New York Jets","nyj",2017,16,1,1,"concussion",8,8,"DEF",2011,5,137,69,187,"1989-04-26",4.37,6.44,20,122,69,186,3.9,37,1,1,0,0,0,0,0,0,0
"12258",138115,"Devin Smith","New York Jets","nyj",2017,16,16,16,"knee",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0
"12259",138130,"ArDarius Stewart","New York Jets","nyj",2017,16,0,1,"groin",10,10,"WR",2017,3,79,72,205,"1993-12-08",4.49,NA,NA,124,71,204,NA,34,0,0,0,0,0,0,0,1,0
"12260",138134,"Ed Stinson","New York Jets","nyj",2017,16,1,1,"neck",10,10,"DEF",2014,5,160,76,287,"1990-02-15",4.98,0,0,0,75,287,0,0,0,1,0,0,0,0,0,0,0
"12261",138148,"Lawrence Thomas","New York Jets","nyj",2017,16,1,1,"concussion",9,9,"DEF",NA,NA,NA,75,286,"1993-04-16",4.98,0,0,113,75,286,0,35,0,1,0,0,0,0,0,0,0
"12262",138162,"Eric Tomlinson","New York Jets","nyj",2017,16,2,2,"elbow",2,3,"TE",NA,NA,NA,78,263,"1992-04-22",4.98,7.46,19,110,78,263,4.54,30.5,1,0,0,0,0,1,0,0,0
"12263",138165,"Will Tye","New York Jets","nyj",2017,16,0,1,"illness",3,3,"TE",NA,NA,NA,74,260,"1991-11-04",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"12264",138166,"Corey White","New York Jets","nyj",2017,16,16,16,"back",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0
"12265",138179,"Muhammad Wilkerson","New York Jets","nyj",2017,16,1,10,"shoulder foot notinjuryrelated",3,14,"DEF",2011,1,30,76,315,"1989-10-22",4.96,7.31,27,106,76,315,4.59,26,1,0,1,0,0,0,0,0,1
"12266",138192,"Brian Winters","New York Jets","nyj",2017,16,3,8,"abdomen abdominal",3,16,"OL",2013,3,72,76,320,"1991-07-16",5.22,NA,9,NA,76,320,NA,NA,1,0,0,2,0,0,0,0,0
"12267",138210,"Beau Allen","Philadelphia Eagles","phi",2017,19,1,2,"foot knee",6,11,"DEF",2014,7,224,75,327,"1991-11-14",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1
"12268",138228,"Trey Burton","Philadelphia Eagles","phi",2017,19,1,1,"back",11,11,"TE",NA,NA,NA,74,238,"1991-10-29",4.62,7.14,NA,112,74,224,4.32,30,0,0,0,1,0,0,0,0,0
"12269",138245,"Fletcher Cox","Philadelphia Eagles","phi",2017,19,2,3,"calf",4,6,"DEF",2012,1,12,76,310,"1990-12-13",4.77,7.07,30,103,76,298,4.53,26,1,0,0,0,0,0,0,1,0
"12270",138256,"Ronald Darby","Philadelphia Eagles","phi",2017,19,8,8,"ankle",2,9,"DEF",2015,2,50,71,193,"1994-01-02",4.38,6.94,12,129,71,193,4.14,41.5,1,0,0,0,0,0,0,0,1
"12271",138261,"Dannell Ellerbe","Philadelphia Eagles","phi",2017,19,1,2,"hamstring",17,18,"DEF",NA,NA,NA,73,236,"1985-11-29",4.63,7,0,118,73,236,4.23,35,0,0,0,0,0,0,0,1,0
"12272",138278,"Zach Ertz","Philadelphia Eagles","phi",2017,19,2,2,"hamstring concussion",9,13,"TE",2013,2,35,77,250,"1990-11-10",4.76,7.08,24,111,77,249,4.47,30.5,1,1,0,0,0,0,0,1,0
"12273",138279,"Randall Goforth","Philadelphia Eagles","phi",2017,19,19,19,"knee",1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0
"12274",138297,"Brandon Graham","Philadelphia Eagles","phi",2017,19,1,1,"ankle",16,16,"DEF",2010,1,13,74,265,"1988-04-03",4.71,NA,31,NA,73,268,NA,NA,1,0,0,0,0,0,0,0,1
"12275",138314,"Corey Graham","Philadelphia Eagles","phi",2017,19,2,4,"hamstring",2,5,"DEF",2007,5,168,72,196,"1985-07-25",4.42,0,10,0,72,195,0,0,1,0,0,0,0,0,0,1,0
"12276",138321,"Jordan Hicks","Philadelphia Eagles","phi",2017,19,12,14,"ankle calf achilles",4,19,"OL",2015,3,84,73,236,"1992-06-27",4.68,6.78,20,124,73,236,4.15,38,1,0,0,0,0,0,0,1,2
"12277",138340,"Alshon Jeffery","Philadelphia Eagles","phi",2017,19,0,1,"ankle",10,10,"WR",2012,2,45,75,218,"1990-02-14",4.48,NA,NA,NA,75,216,NA,NA,1,0,0,0,0,0,0,0,1
"12278",138358,"Lane Johnson","Philadelphia Eagles","phi",2017,19,1,1,"concussion",6,6,"OL",2013,1,4,78,325,"1990-05-08",4.72,7.31,28,118,78,303,4.52,34,1,1,0,0,0,0,0,0,0
"12279",138359,"Sidney Jones","Philadelphia Eagles","phi",2017,19,18,18,"achilles  hamstring",1,19,"DEF",2017,2,43,72,181,"1996-05-21",4.47,7.02,NA,123,72,186,4.28,33.5,0,0,0,0,0,0,0,1,1
"12280",138377,"Mychal Kendricks","Philadelphia Eagles","phi",2017,19,1,2,"hamstring foot",7,15,"DEF",2012,2,46,71,240,"1990-09-28",4.44,NA,24,127,71,239,4.19,39.5,1,0,0,0,0,0,0,1,1
"12281",138396,"Chris Long","Philadelphia Eagles","phi",2017,19,0,1,"foot",6,6,"DEF",2008,1,2,75,270,"1985-03-28",4.75,7.02,0,124,75,272,4.21,34,0,0,0,0,0,0,0,0,1
