"","Player_id","Player","year","team","games_in_season","num_games_missing","num_games_injured","injury_types","earliest_injury","latest_injury"
"all_info.8349","CappAl00","Cappa,Alex","2019","tam",16,3,4,"Forearm Elbow",6,14
"all_info.9349","CichJa00","Cichy,Jack","2019","tam",16,12,12,"Elbow",5,16
"all_info.10349","DaviCa02","Davis,Carlton","2019","tam",16,1,3,"Hip Ankle",9,15
"all_info.11480","DeanJa00","Dean,Jamel","2019","tam",16,2,3,"Ankle Shoulder",3,13
"all_info.12365","DixoDc01","Dixon,D'cota","2019","tam",16,16,16,"",1,16
"all_info.13352","DotsDe00","Dotson,Demar","2019","tam",16,1,4,"Calf Hamstring",4,7
"all_info.14349","EdwaMi01","Edwards,Mike","2019","tam",16,1,1,"Hamstring",6,6
"all_info.15349","EvanJu00","Evans,Justin","2019","tam",16,16,16,"Achilles",1,16
"all_info.16349","EvanMi00","Evans,Mike","2019","tam",16,3,4,"Illness  Hamstring",1,16
"all_info.17349","GabbBl00","Gabbert,Blaine","2019","tam",16,16,16,"Shoulder",1,16
"all_info.18349","GodwCh00","Godwin,Chris","2019","tam",16,2,3,"Hip Hamstring",4,16
"all_info.19349","HowaO.00","Howard,O.J.","2019","tam",16,2,2,"Hamstring",7,8
"all_info.20349","HudsTa00","Hudson,Tanner","2019","tam",16,1,1,"Concussion",15,15
"all_info.21480","JensRy00","Jensen,Ryan","2019","tam",16,0,2,"Back Elbow",4,15
"all_info.22363","LedbJe00","Ledbetter,Jeremiah","2019","tam",16,2,2,"",1,2
"all_info.23350","LiedMi00","Liedtke,Mike","2019","tam",16,16,16,"",1,16
"all_info.24345","LogaT.00","Logan,T.J.","2019","tam",16,4,5,"Ankle Thumb",6,16
"all_info.25344","MillSc01","Miller,Scott","2019","tam",16,4,4,"Hamstring",12,16
"all_info.26339","MitcBr01","Mitchell,Bryant","2019","tam",16,16,16,"",1,16
"all_info.27335","NassCa00","Nassib,Carl","2019","tam",16,2,4,"Groin Illness",9,12
"all_info.28331","NelsAn01","Nelson,Anthony","2019","tam",16,6,6,"Hamstring",9,14
"all_info.29330","PerrBr02","Perriman,Breshad","2019","tam",16,2,2,"Hamstring",5,6
"all_info.30328","PierJa99","Pierre-Paul,Jason","2019","tam",16,6,7,"",1,7
"all_info.31449","SimpCo01","Simpson,Cortrelle","2019","tam",16,1,1,"",1,1
"all_info.32333","SmitDo02","Smith,Donovan","2019","tam",16,1,3,"Ankle",14,16
"all_info.33316","StewM.00","Stewart,M.J.","2019","tam",16,3,4,"Knee",10,13
"all_info.34304","StewOr00","Stewart,Orion","2019","tam",16,16,16,"",1,16
"all_info.35290","WhitDe02","White,Devin","2019","tam",16,2,4,"Illness  Knee",1,14
"all_info.36278","WhitJo03","Whitehead,Jordan","2019","tam",16,2,2,"",15,16
"all_info.37268","WinsJa00","Winston,Jameis","2019","tam",16,0,3,"Thumb",14,16
"all_info350","BateDa00","Bates,Daren","2019","oti",19,2,2,"Shoulder",13,14
"all_info.11481","BatsCa00","Batson,Cameron","2019","oti",19,19,19,"",1,19
"all_info.21481","BrowJa06","Brown,Jayon","2019","oti",19,3,4,"Groin Shoulder",7,19
"all_info.31450","ButlMa01","Butler,Malcolm","2019","oti",19,10,10,"",10,19
"all_info.41029","CaseJu00","Casey,Jurrell","2019","oti",19,2,2,"Shoulder",9,10
"all_info.5437","ConkJa00","Conklin,Jack","2019","oti",19,0,1,"Shoulder",19,19
"all_info.6350","CorrKa00","Correa,Kamalei","2019","oti",19,0,1,"Knee",8,8
"all_info.7350","CruiDa00","Cruikshank,Dane","2019","oti",19,0,1,"Illness",17,17
"all_info.8350","DaviCo03","Davis,Corey","2019","oti",19,1,1,"Hip",10,10
"all_info.9350","EvanRa01","Evans,Rashaan","2019","oti",19,0,1,"Foot",19,19
"all_info.10350","FincSh00","Finch,Sharif","2019","oti",19,3,3,"Shoulder",6,8
"all_info.11482","FlueDa00","Fluellen,David","2019","oti",19,17,17,"Hamstring",2,19
"all_info.12366","GilbRe01","Gilbert,Reggie","2019","oti",19,2,3,"Knee",1,7
"all_info.13353","HenrDe00","Henry,Derrick","2019","oti",19,1,2,"Hamstring",14,15
"all_info.14350","HollCo00","Hollister,Cody","2019","oti",19,4,4,"Ankle",16,19
"all_info.15350","HumpAd00","Humphries,Adam","2019","oti",19,6,7,"Ankle",13,19
"all_info.16350","JackAd00","Jackson,Adoree'","2019","oti",19,5,6,"Foot",8,19
"all_info.17350","JoneBe01","Jones,Ben","2019","oti",19,1,1,"Concussion",9,9
"all_info.18350","KaluJo00","Kalu,Joshua","2019","oti",19,8,9,"",1,9
"all_info.19350","LongDa04","Long,David","2019","oti",19,0,1,"Knee",19,19
"all_info.20350","MiltCh00","Milton,Christopher","2019","oti",19,13,13,"Collarbone Calf Ankle",3,19
"all_info.21482","PampKe00","Pamphile,Kevin","2019","oti",19,6,6,"Knee",1,11
"all_info.22364","RaymKa00","Raymond,Kalif","2019","oti",19,2,2,"Concussion",16,17
"all_info.23351","RobeDe01","Roberson,Derick","2019","oti",19,1,1,"Illness",13,13
"all_info.24346","SharTa00","Sharpe,Tajae","2019","oti",19,0,1,"Hamstring",13,13
"all_info.25345","SimmJe01","Simmons,Jeffery","2019","oti",19,7,8,"Knee",1,15
"all_info.26340","SimsLe00","Sims,LeShaun","2019","oti",19,2,2,"Ankle",12,13
"all_info.27336","SmitRo06","Smith,Rod","2019","oti",19,1,1,"Groin",6,6
"all_info.28332","SuccRy44","Succop,Ryan","2019","oti",19,13,14,"",1,19
"all_info.29331","VaccKe00","Vaccaro,Kenny","2019","oti",19,0,1,"Concussion",14,14
"all_info.30329","WakeCa00","Wake,Cameron","2019","oti",19,10,11,"Hamstring",5,19
"all_info.31451","WalkDA02","Walker,D'Andre","2019","oti",19,19,19,"",1,19
"all_info.32334","WalkHu00","Walker,Delanie","2019","oti",19,12,13,"Ankle",7,19
"all_info.33317","WillJo05","Williams,Jordan","2019","oti",19,19,19,"",1,19
"all_info.34305","WoodWe20","Woodyard,Wesley","2019","oti",19,1,1,"Quadricep",3,3
"all_info351","AlleJo01","Allen,Jonathan","2019","was",16,1,2,"Knee",2,3
"all_info.11483","ApkeTr00","Apke,Troy","2019","was",16,1,1,"Knee",16,16
"all_info.21483","BraiJo00","Brailford,Jordan","2019","was",16,16,16,"",1,16
"all_info.31452","BranCa00","Brantley,Caleb","2019","was",16,15,16,"Foot",1,16
"all_info.41030","CollLa00","Collins,Landon","2019","was",16,1,2,"Achilles Shoulder",15,16
"all_info.5438","CunnJe00","Cunningham,Jerome","2019","was",16,10,10,"",7,16
"all_info.6351","DaviVe00","Davis,Vernon","2019","was",16,12,12,"Concussion",5,16
"all_info.7351","DunbQu00","Dunbar,Quinton","2019","was",16,5,5,"Knee Hamstring",2,16
"all_info.8351","DunnCa00","Dunn,Casey","2019","was",16,4,4,"",1,4
"all_info.9351","EverDe01","Everett,Deshazor","2019","was",16,9,9,"Ankle Shoulder",6,16
"all_info.10351","FlanMa00","Flanagan,Matt","2019","was",16,1,1,"",1,1
"all_info.11484","FostRe00","Foster,Reuben","2019","was",16,16,16,"",1,16
"all_info.12367","GuicDe00","Guice,Derrius","2019","was",16,11,12,"",2,16
"all_info.13354","HarvJo01","Harvey-Clemons,Josh","2019","was",16,4,4,"Hamstring",5,8
"all_info.14351","HaskDw00","Haskins,Dwayne","2019","was",16,1,1,"Ankle",16,16
"all_info.15351","HestTr00","Hester,Treyvon","2019","was",16,0,1,"Elbow",9,9
"all_info.16351","HumpMy00","Humphrey,Myles","2019","was",16,16,16,"",1,16
"all_info.17351","JohnDa09","Johnson,Danny","2019","was",16,14,15,"",1,16
"all_info.18351","KeenCa00","Keenum,Case","2019","was",16,2,2,"Foot Concussion",5,9
"all_info.19351","KerrRy00","Kerrigan,Ryan","2019","was",16,4,4,"Concussion",12,16
"all_info.20351","LoveBr00","Love,Bryce","2019","was",16,16,16,"",1,16
"all_info.21484","MartWe00","Martin,Wes","2019","was",16,3,3,"Chest",6,8
"all_info.22365","McCoCo00","McCoy,Colt","2019","was",16,3,3,"Fibula",1,3
"all_info.23352","McKiCa01","McKinzy,Cassanova","2019","was",16,1,2,"Concussion  Hip",1,3
"all_info.24347","McLaTe00","McLaurin,Terry","2019","was",16,2,3,"Hamstring Concussion",4,16
"all_info.25346","MoreFa00","Moreau,Fabian","2019","was",16,4,5,"Ankle  Hamstring",1,16
"all_info.26341","MoreJi00","Moreland,Jimmy","2019","was",16,2,2,"",15,16
"all_info.27337","MoseMo00","Moses,Morgan","2019","was",16,0,1,"Knee",16,16
"all_info.28333","NichMo00","Nicholson,Montae","2019","was",16,3,5,"Ankle",8,16
"all_info.29332","NormJo01","Norman,Josh","2019","was",16,2,6,"Knee Thigh Hamstring Illness",5,16
"all_info.30330","PaynDa00","Payne,Daron","2019","was",16,1,2,"Ankle",11,12
"all_info.31453","PennDo20","Penn,Donald","2019","was",16,0,1,"Hamstring",6,6
"all_info.32335","PeteAd01","Peterson,Adrian","2019","was",16,0,2,"Ankle Toe",8,11
"all_info.33318","QuinTr00","Quinn,Trey","2019","was",16,4,4,"Concussion",13,16
"all_info.34306","ReedJo02","Reed,Jordan","2019","was",16,16,16,"Concussion",1,16
"all_info.35291","RichPa01","Richardson,Paul","2019","was",16,6,6,"Hamstring",10,16
"all_info.36279","RodgDo99","Rodgers-Cromartie,Dominique","2019","was",16,14,14,"",3,16
"all_info.37269","RoulCh00","Roullier,Chase","2019","was",16,2,2,"Knee",4,5
"all_info.38257","ScheBr00","Scherff,Brandon","2019","was",16,5,5,"Ankle Elbow",4,16
"all_info.39240","SettTi00","Settle,Tim","2019","was",16,1,1,"Hamstring",10,10
"all_info.40228","SimsSt00","Sims,Steven","2019","was",16,0,1,"Toe",8,8
"all_info.41262","SmitAl03","Smith,Alex","2019","was",16,16,16,"",1,16
"all_info.42220","StroGr00","Stroman,Greg","2019","was",16,15,15,"",2,16
"all_info.43189","ThomCh03","Thompson,Chris","2019","was",16,5,6,"Toe",7,12
"all_info.44164","WillTr21","Williams,Trent","2019","was",16,7,7,"",10,16
"all_info.45142","WilsSh01","Wilson,Shaun","2019","was",16,9,9,"",1,9
"all_info.46124","WoodJo01","Woodrum,Josh","2019","was",16,16,16,"",1,16
"all_info352","AlfoRo00","Alford,Robert","2020","crd",16,1,1,"",11,11
"all_info.11485","AlleZa01","Allen,Zach","2020","crd",16,2,3,"",8,11
"all_info.21485","ArnoDa00","Arnold,Dan","2020","crd",16,0,1,"Back",15,15
"all_info.31454","BakeBu00","Baker,Budda","2020","crd",16,1,3,"Thumb Groin Neck",4,16
"all_info.41031","BanjCh00","Banjo,Chris","2020","crd",16,3,3,"Hamstring",4,16
"all_info.5439","BeacKe00","Beachum,Kelvin","2020","crd",16,0,2,"Ankle Back",7,13
"all_info.6352","BlacAn00","Blackson,Angelo","2020","crd",16,0,1,"Illness",12,12
"all_info.7352","CampDe00","Campbell,De'Vondre","2020","crd",16,0,2,"Calf Ankle",10,13
"all_info.8352","ColeMa02","Cole,Mason","2020","crd",16,2,3,"Hamstring",2,4
"all_info.9352","DaniDa02","Daniels,Darrell","2020","crd",16,4,8,"Thigh Ankle Hamstring",5,16
"all_info.10352","DrakKe00","Drake,Kenyan","2020","crd",16,1,3,"Ankle Hip",8,13
"all_info.11486","EdmoCh00","Edmonds,Chase","2020","crd",16,0,3,"Ankle Hip",14,16
"all_info.12368","FittKy00","Fitts,Kylie","2020","crd",16,3,6,"Wrist Hamstring",2,16
"all_info.13355","FitzLa00","Fitzgerald,Larry","2020","crd",16,3,4,"Groin",11,16
"all_info.14352","FotuLe00","Fotu,Leki","2020","crd",16,3,4,"Ankle",9,12
"all_info.15352","GailLa00","Gaillard,Lamont","2020","crd",16,1,1,"Related",14,14
"all_info.16352","GardDe01","Gardeck,Dennis","2020","crd",16,2,5,"Foot Knee",4,16
"all_info.17352","GilbMa00","Gilbert,Marcus","2020","crd",16,2,2,"",1,11
"all_info.18352","GonzZa00","Gonzalez,Zane","2020","crd",16,4,4,"Back",13,16
"all_info.19352","HopkDe00","Hopkins,DeAndre","2020","crd",16,0,3,"Ankle Neck",4,13
"all_info.20352","HumpD.00","Humphries,D.J.","2020","crd",16,0,1,"Back",6,6
"all_info.21486","IrviIs00","Irving,Isaiah","2020","crd",16,9,9,"",8,16
"all_info.22366","JoneCh03","Jones,Chandler","2020","crd",16,11,11,"",6,16
"all_info.23353","JoneJo07","Jones,Josh","2020","crd",16,1,2,"Ankle",1,2
"all_info.24348","JoseJo20","Joseph,Johnathan","2020","crd",16,4,4,"",13,16
"all_info.25347","KennDe00","Kennard,Devon","2020","crd",16,3,5,"Calf",4,9
"all_info.26342","KirkCh01","Kirk,Christian","2020","crd",16,2,3,"Groin",3,16
"all_info.27338","KirkDr00","Kirkpatrick,Dre","2020","crd",16,2,7,"Neck Concussion Foot Thigh Hamstring",3,15
"all_info.28334","LawrRa01","Lawrence,Rashard","2020","crd",16,7,7,"Calf",6,12
"all_info.29333","MaurJo00","Mauro,Josh","2020","crd",16,6,6,"",11,16
"all_info.30331","MurpBy00","Murphy,Byron","2020","crd",16,1,2,"",8,9
"all_info.31455","MurrJu00","Murray,Justin","2020","crd",16,3,3,"Hand",9,11
"all_info.32336","PeteCo00","Peters,Corey","2020","crd",16,7,7,"Knee",10,16
"all_info.33319","PeteKe01","Peterson,Kevin","2020","crd",16,4,5,"",9,13
"all_info.34307","PhilJo01","Phillips,Jordan","2020","crd",16,7,12,"Ankle Illness Foot Hamstring",3,16
"all_info.35292","PughJu00","Pugh,Justin","2020","crd",16,1,2,"Calf",14,15
"all_info.36280","ReddHa00","Reddick,Haason","2020","crd",16,0,1,"Shoulder",15,15
"all_info.37270","SherTr00","Sherfield,Trent","2020","crd",16,1,1,"",11,11
"all_info.38258","SimmIs00","Simmons,Isaiah","2020","crd",16,0,1,"Neck",13,13
"all_info.39241","SweeJ.00","Sweezy,J.R.","2020","crd",16,3,4,"",6,9
"all_info.40229","ThomDe06","Thompson,Deionte","2020","crd",16,2,3,"Knee",9,12
"all_info.41263","ThomJa04","Thompson,Jalen","2020","crd",16,11,12,"Ankle",2,15
"all_info.42221","TothBr00","Toth,Brett","2020","crd",16,5,5,"",1,5
"all_info.43190","TurnZe00","Turner,Zeke","2020","crd",16,0,1,"Toe",8,8
"all_info.44165","VallTa00","Vallejo,Tanner","2020","crd",16,0,1,"Illness",4,4
"all_info.45143","WashCh01","Washington,Charles","2020","crd",16,1,3,"Groin",10,12
"all_info.46125","WillMa04","Williams,Maxx","2020","crd",16,7,11,"Ankle",2,16
"all_info353","AlleRi00","Allen,Ricardo","2020","atl",16,4,5,"Elbow Concussion",3,15
"all_info.11487","CarpJa00","Carpenter,James","2020","atl",16,3,4,"Groin",12,15
"all_info.21487","ComiJo00","Cominsky,John","2020","atl",16,3,4,"",6,9
"all_info.31456","DaviMa01","Davidson,Marlon","2020","atl",16,7,7,"Knee",1,15
"all_info.41032","DennDa00","Dennard,Darqueze","2020","atl",16,8,9,"Quadricep",4,16
"all_info.5440","FowlDa00","Fowler,Dante","2020","atl",16,2,5,"Ankle Hamstring",3,12
"all_info.6353","GurlTo01","Gurley,Todd","2020","atl",16,1,2,"Knee",11,12
"all_info.7353","HarrCh03","Harris,Charles","2020","atl",16,2,3,"Ankle  Related",1,16
"all_info.8353","HawkJa00","Hawkins,Jaylinn","2020","atl",16,2,2,"Concussion",5,6
"all_info.9353","HursHa00","Hurst,Hayden","2020","atl",16,0,1,"Ankle",11,11
"all_info.10353","JoneJu02","Jones,Julio","2020","atl",16,7,9,"Hamstring",3,16
"all_info.11488","KazeDa00","Kazee,Damontae","2020","atl",16,12,12,"",5,16
"all_info.12369","KooxYo00","Koo,Younghoe","2020","atl",16,1,1,"Groin",4,4
"all_info.13356","MackAl20","Mack,Alex","2020","atl",16,2,2,"Concussion",15,16
"all_info.14353","MattJa00","Matthews,Jake","2020","atl",16,0,1,"Knee",2,2
"all_info.15353","McGaKa00","McGary,Kaleb","2020","atl",16,2,3,"Knee Related",3,14
"all_info.16353","McKiTa00","McKinley,Takkarist","2020","atl",16,5,6,"Groin",3,9
"all_info.17353","MillJo05","Miller,Jordan","2020","atl",16,7,7,"Oblique",9,15
"all_info.18353","NealKe01","Neal,Keanu","2020","atl",16,1,1,"Hamstring",4,4
"all_info.19353","OluoFo00","Oluokun,Foyesade","2020","atl",16,1,1,"Hamstring",3,3
"all_info.20353","PoweBr00","Powell,Brandon","2020","atl",16,1,2,"Foot",15,16
"all_info.21488","RidlCa00","Ridley,Calvin","2020","atl",16,1,2,"Ankle Foot",4,9
"all_info.22367","ShefKe00","Sheffield,Kendall","2020","atl",16,3,4,"Foot  Illness",1,12
"all_info.23354","ZaccOl01","Zaccheaus,Olamide","2020","atl",16,5,6,"",11,16
"all_info354","AlakOt01","Alaka,Otaro","2020","rav",18,2,2,"",7,17
"all_info.11489","AndrMa00","Andrews,Mark","2020","rav",18,2,4,"Thigh",5,13
"all_info.21489","AverAn00","Averett,Anthony","2020","rav",18,5,7,"Ankle",7,14
"all_info.31457","BondTe00","Bonds,Terrell","2020","rav",18,7,7,"",10,16
"all_info.41033","BowsTy00","Bowser,Tyus","2020","rav",18,0,1,"",8,8
"all_info.5441","BoykMi00","Boykin,Miles","2020","rav",18,0,2,"Thigh",6,14
"all_info.6354","BoylNi00","Boyle,Nick","2020","rav",18,9,10,"Thigh",5,18
"all_info.7354","BredBe00","Bredeson,Ben","2020","rav",18,2,2,"Knee",17,18
"all_info.8354","BreeJa01","Breeland,Jacob","2020","rav",18,18,18,"",1,18
"all_info.9354","BrowMa04","Brown,Marquise","2020","rav",18,0,3,"Knee",5,15
"all_info.10354","BryaDe01","Bryant,Dez","2020","rav",18,1,3,"Thigh",13,15
"all_info.11490","CampCa99","Campbell,Calais","2020","rav",18,4,8,"Calf",9,16
"all_info.12370","ClarCh00","Clark,Chuck","2020","rav",18,0,1,"Knee",12,12
"all_info.13357","CoxxMo00","Cox,Morgan","2020","rav",18,1,2,"",11,12
"all_info.14354","DobbJK00","Dobbins,J.K.","2020","rav",18,1,2,"",11,12
"all_info.15354","DorsKh00","Dorsey,Khalil","2020","rav",18,10,10,"",9,18
"all_info.16354","DuveDe00","Duvernay,Devin","2020","rav",18,0,1,"Thigh",8,8
"all_info.17354","EdwaGu00","Edwards,Gus","2020","rav",18,0,1,"Back",16,16
"all_info.18354","ElliDe02","Elliott,DeShon","2020","rav",18,0,1,"Knee",12,12
"all_info.19354","FergJa02","Ferguson,Jaylon","2020","rav",18,0,2,"Illness",11,12
"all_info.20354","FlukDJ00","Fluker,D.J.","2020","rav",18,0,6,"Shoulder Ankle Knee",3,18
"all_info.21490","FortL.00","Fort,L.J.","2020","rav",18,2,4,"Thigh Finger",4,10
"all_info.22368","GrifRo01","Griffin,Robert","2020","rav",18,7,7,"",12,18
"all_info.23355","HarrDa05","Harris,Davontae","2020","rav",18,4,6,"Thigh Ankle",12,18
"all_info.24349","HarrMa06","Harrison,Malik","2020","rav",18,0,1,"",8,8
"all_info.25348","HillJu00","Hill,Justice","2020","rav",18,2,3,"Thigh",1,4
"all_info.26343","HumpMa00","Humphrey,Marlon","2020","rav",18,1,4,"Knee Shoulder",8,17
"all_info.27339","IngrMa01","Ingram,Mark","2020","rav",18,3,6,"Ankle Illness",7,16
"all_info.28335","JackLa00","Jackson,Lamar","2020","rav",18,1,3,"Knee",5,12
"all_info.29334","JudoMa00","Judon,Matt","2020","rav",18,2,5,"Calf",8,13
"all_info.30332","KochSa20","Koch,Sam","2020","rav",18,1,2,"",16,17
"all_info.31458","LeviAn00","Levine,Anthony","2020","rav",18,1,8,"Abdomen",3,15
"all_info.32337","MaduJu00","Madubuike,Justin","2020","rav",18,6,7,"Knee",1,12
"all_info.33320","MarsIm00","Marshall,Iman","2020","rav",18,9,9,"",7,18
"all_info.34308","McPhPe00","McPhee,Pernell","2020","rav",18,0,1,"Knee",15,15
"all_info.35293","McSoTr00","McSorley,Trace","2020","rav",18,6,7,"",10,18
"all_info.36281","MekaPa00","Mekari,Patrick","2020","rav",18,2,4,"Back",11,17
"all_info.37271","MoorCh00","Moore,Chris","2020","rav",18,13,13,"Finger Thigh",1,14
"all_info.38259","NgakYa00","Ngakoue,Yannick","2020","rav",18,1,2,"Thigh",16,17
"all_info.39242","PeteMa00","Peters,Marcus","2020","rav",18,2,6,"Thigh Calf Back",5,18
"all_info.40230","PhilTy00","Phillips,Tyre","2020","rav",18,4,8,"Ankle  Shoulder Concussion",1,15
"all_info.41264","ProcJa00","Proche,James","2020","rav",18,0,1,"",14,14
"all_info.42222","QueePa00","Queen,Patrick","2020","rav",18,0,1,"",8,8
"all_info.43191","RicaPa00","Ricard,Patrick","2020","rav",18,1,3,"Knee",11,15
"all_info.44166","SkurMa01","Skura,Matt","2020","rav",18,1,2,"Back",11,15
"all_info.45144","SmitAn23","Smith,Andre","2020","rav",18,18,18,"",1,18
"all_info.46126","SmitJi03","Smith,Jimmy","2020","rav",18,5,15,"Hip Knee Achilles Back Ankle Groin Ribs",2,17
"all_info.47115","SneaWi00","Snead,Willie","2020","rav",18,3,5,"Ankle",11,17
"all_info.48107","StanRo00","Stanley,Ronnie","2020","rav",18,12,15,"Hip Shoulder",2,18
"all_info.49103","StonGe00","Stone,Geno","2020","rav",18,3,3,"",12,14
"all_info.5056","ThomDe05","Thomas,De'Anthony","2020","rav",18,18,18,"",1,18
"all_info.51119","VictBi01","Victor,Binjimen","2020","rav",18,1,1,"",18,18
"all_info.52106","WardJi02","Ward,Jihad","2020","rav",18,1,2,"",11,12
"all_info.53101","WashBr01","Washington,Broderick","2020","rav",18,3,5,"Illness Concussion",5,14
"all_info.5442","WelcKr00","Welch,Kristian","2020","rav",18,1,3,"Ankle Foot",12,15
"all_info.5519","WeslAn01","Wesley,Antoine","2020","rav",18,18,18,"",1,18
"all_info.5615","WhitDe01","White,DeAndrew","2020","rav",18,18,18,"",1,18
"all_info.5715","WillBr02","Williams,Brandon","2020","rav",18,3,5,"Ankle",6,12
"all_info.5814","WillTr99","Williams,Tramon","2020","rav",18,2,3,"Thigh",12,14
"all_info.5912","WillLu00","Willson,Luke","2020","rav",18,2,3,"Illness Hip",11,14
"all_info.602","WolfDe00","Wolfe,Derek","2020","rav",18,2,5,"Elbow Related Neck Illness",4,14
"all_info.61101","YounTa01","Young,Tavon","2020","rav",18,3,3,"Knee",3,17
"all_info355","AddiMa00","Addison,Mario","2020","buf",19,0,1,"Knee",4,4
"all_info.11491","BeasCo00","Beasley,Cole","2020","buf",19,1,2,"Knee",16,17
"all_info.21491","BrowIs00","Brown,Isiah","2020","buf",19,7,7,"",1,7
"all_info.31459","BrowJo02","Brown,John","2020","buf",19,7,9,"Knee Ankle",5,16
"all_info.41034","ButlVe00","Butler,Vernon","2020","buf",19,2,4,"Hamstring  Groin Quadricep",1,19
"all_info.5443","DaviGa01","Davis,Gabriel","2020","buf",19,0,1,"Ankle",19,19
"all_info.6355","DiggSt00","Diggs,Stefon","2020","buf",19,0,1,"Oblique",17,17
"all_info.7355","DodsTy01","Dodson,Tyrel","2020","buf",19,6,7,"",7,13
"all_info.8355","EdmuTr01","Edmunds,Tremaine","2020","buf",19,1,2,"Shoulder",2,3
"all_info.9355","FeliJo00","Feliciano,Jon","2020","buf",19,7,8,"",1,8
"all_info.10355","FordCo00","Ford,Cody","2020","buf",19,12,14,"Groin Knee Ankle",5,19
"all_info.11492","FromJa00","Fromm,Jake","2020","buf",19,1,1,"Related",5,5
"all_info.12371","GainE.00","Gaines,E.J.","2020","buf",19,19,19,"",1,19
"all_info.13358","GillRe00","Gilliam,Reggie","2020","buf",19,2,2,"Knee",15,16
"all_info.14355","HodgIs00","Hodgins,Isaiah","2020","buf",19,19,19,"",1,19
"all_info.15355","HughJe99","Hughes,Jerry","2020","buf",19,0,1,"Foot",8,8
"all_info.16355","HydeMi00","Hyde,Micah","2020","buf",19,1,2,"Concussion Ankle",8,10
"all_info.17355","JeffQu00","Jefferson,Quinton","2020","buf",19,0,1,"Knee",8,8
"all_info.18355","JohnDa10","Johnson,Darryl","2020","buf",19,1,2,"Knee",9,18
"all_info.19355","JohnJa11","Johnson,Jaquan","2020","buf",19,2,3,"Ankle",13,15
"all_info.20355","JohnTa01","Johnson,Taron","2020","buf",19,0,1,"Groin",3,3
"all_info.21492","JoneTa00","Jones,Taiwan","2020","buf",19,2,2,"Hamstring",9,10
"all_info.22369","KnoxDa00","Knox,Dawson","2020","buf",19,4,5,"Concussion Calf",3,9
"all_info.23356","KrofTy00","Kroft,Tyler","2020","buf",19,3,3,"",10,17
"all_info.24350","LewiCa00","Lewis,Cameron","2020","buf",19,13,13,"Wrist",7,19
"all_info.25349","LotuSt00","Lotulelei,Star","2020","buf",19,19,19,"",1,19
"all_info.26344","MarlDe00","Marlowe,Dean","2020","buf",19,1,1,"",10,10
"all_info.27340","MilaMa00","Milano,Matt","2020","buf",19,6,10,"Hamstring Pectoral",2,12
